time;wx (rad/s);wy (rad/s);wz (rad/s)
0,946749;0,00;0,00;-0,00
0,948137;-0,00;0,01;-0,00
0,950103;0,00;-0,00;-0,00
0,952168;0,00;0,00;0,00
0,954245;0,00;-0,00;0,00
0,956671;-0,00;-0,00;0,00
0,958022;0,00;0,00;-0,00
0,960164;-0,00;-0,00;0,00
0,962138;-0,00;-0,01;0,00
0,964362;-0,00;-0,00;0,00
0,966774;-0,00;0,01;0,00
0,968563;-0,00;-0,00;0,00
0,970027;0,00;-0,00;-0,00
0,972232;0,00;0,01;-0,00
0,974336;-0,00;0,00;-0,00
0,976040;0,00;0,00;-0,00
0,978109;-0,00;-0,00;-0,00
0,980135;0,00;0,00;0,00
0,982052;0,00;0,00;0,00
0,987918;0,00;-0,00;0,00
0,988201;0,00;-0,00;0,00
0,988658;0,00;-0,01;0,00
0,990373;-0,00;0,01;0,00
0,992572;-0,00;-0,00;0,00
0,994318;-0,00;0,00;-0,00
0,997318;0,00;0,00;0,00
0,998751;0,00;0,00;-0,00
1,001009;0,00;-0,00;-0,00
1,002695;-0,00;0,00;-0,00
1,004039;0,00;-0,00;0,00
1,006541;0,00;-0,00;0,00
1,008112;0,00;0,00;0,00
1,010134;0,00;-0,00;-0,00
1,012205;-0,00;-0,00;0,00
1,015087;0,00;-0,00;0,00
1,016451;-0,00;0,00;-0,00
1,018206;0,00;0,00;-0,00
1,020926;-0,00;0,00;-0,00
1,022065;0,00;0,00;-0,00
1,024224;0,00;0,00;-0,00
1,026598;0,00;-0,00;-0,00
1,028678;0,00;0,00;-0,00
1,031784;0,00;-0,00;-0,00
1,032880;-0,00;-0,00;-0,00
1,034259;-0,00;0,00;0,00
1,038071;0,00;-0,00;0,00
1,038374;0,00;-0,00;0,00
1,040348;0,00;-0,00;0,00
1,042133;-0,00;0,00;-0,00
1,044038;-0,00;-0,00;0,00
1,048058;0,00;-0,00;-0,00
1,048228;-0,00;-0,00;-0,00
1,049875;0,00;0,00;-0,00
1,052345;0,00;-0,00;0,00
1,054491;-0,00;0,00;-0,00
1,056415;0,00;0,00;-0,00
1,058217;-0,00;-0,00;-0,00
1,060322;0,00;0,00;0,00
1,064002;0,00;-0,00;0,00
1,064267;-0,00;-0,00;-0,00
1,067028;-0,00;0,01;-0,00
1,068405;-0,00;-0,00;0,00
1,069933;0,00;-0,00;0,00
1,071940;0,00;0,00;-0,00
1,074064;0,00;-0,00;0,00
1,076035;0,00;-0,00;0,00
1,078462;0,00;-0,00;0,00
1,081882;0,00;-0,00;0,00
1,083318;0,00;-0,00;0,00
1,085901;0,00;0,00;0,00
1,086751;-0,00;0,00;0,00
1,088358;0,00;0,00;-0,00
1,090243;0,00;0,00;-0,00
1,091745;-0,00;-0,00;-0,00
1,094302;-0,00;0,00;-0,00
1,099710;-0,00;0,00;-0,01
1,099977;-0,00;-0,01;-0,01
1,101396;0,00;0,00;0,00
1,101821;-0,00;-0,00;-0,00
1,104183;-0,00;0,00;0,00
1,106213;0,00;0,00;0,00
1,108129;0,00;-0,00;-0,00
1,110165;-0,00;-0,00;0,01
1,112107;0,00;-0,00;-0,00
1,114467;0,00;-0,00;0,00
1,116824;-0,00;-0,00;0,00
1,118903;-0,00;0,00;-0,00
1,120440;-0,00;-0,00;-0,00
1,122901;-0,00;0,00;-0,00
1,124004;-0,00;-0,00;-0,00
1,125836;-0,00;-0,00;-0,00
