time;wx (rad/s);wy (rad/s);wz (rad/s)
1,441310;-0,01;-0,01;0,00
1,441432;-0,02;-0,00;-0,00
1,443062;-0,01;-0,01;-0,00
1,445853;-0,03;0,02;-0,00
1,451450;-0,02;0,01;0,00
1,451614;0,01;-0,01;-0,00
1,451690;0,00;0,01;-0,00
1,453310;0,03;-0,01;0,00
1,455019;0,03;-0,02;0,00
1,456730;0,02;0,00;-0,00
1,458529;-0,00;0,02;-0,00
1,460518;-0,01;0,02;-0,00
1,462774;0,01;-0,02;0,00
1,466299;-0,01;-0,00;0,00
1,467347;-0,02;0,00;0,00
1,469192;-0,01;0,00;0,00
1,471023;-0,01;-0,00;0,00
1,473014;-0,00;-0,01;0,01
1,474889;0,00;-0,01;0,00
1,476960;0,00;0,00;0,00
1,479150;-0,01;0,01;-0,00
1,481584;-0,01;0,01;-0,00
1,483505;-0,01;0,01;-0,00
1,484712;0,00;0,01;-0,00
1,487316;0,01;-0,01;-0,00
1,488804;0,01;0,01;-0,00
1,490545;0,02;0,00;0,00
1,492778;0,01;0,00;-0,00
